,Time,Concentration
108,3.6044499381953026,5.6435002304210716e-06
109,3.637824474660074,5.633575699310016e-06
110,3.6711990111248456,4.3865163059788216e-06
111,3.7045735475896167,4.365729183053123e-06
112,3.737948084054388,4.339740601742482e-06
113,3.7713226205191592,4.340198131812278e-06
114,3.8046971569839307,4.341250507126828e-06
115,3.838071693448702,4.343260735691165e-06
116,3.8714462299134733,4.38080221055277e-06
117,3.904820766378245,4.4179039628153915e-06
118,3.938195302843016,4.422843831813664e-06
119,3.9715698393077874,4.5037833194178195e-06
120,4.004944375772559,4.5795848339571046e-06
121,4.0383189122373295,4.583695885573727e-06
122,4.071693448702101,4.601923843263482e-06
123,4.1050679851668725,4.6289961608781e-06
124,4.138442521631644,4.6212402356382845e-06
125,4.171817058096416,4.570353588843097e-06
126,4.205191594561186,4.559215543458912e-06
127,4.238566131025958,4.5576591305077465e-06
128,4.271940667490729,4.528697306591172e-06
129,4.305315203955501,4.53035212814134e-06
130,4.338689740420272,4.549578021961208e-06
131,4.372064276885043,4.475451354279768e-06
132,4.405438813349814,4.577414016348604e-06
133,4.438813349814586,4.573302198351328e-06
134,4.472187886279357,4.61303293130141e-06
135,4.505562422744129,4.613766499658122e-06
136,4.5389369592088995,4.701186393870229e-06
137,4.572311495673671,4.739597322809505e-06
138,4.6056860321384425,4.785202626277089e-06
139,4.639060568603214,4.789018466355047e-06
140,4.672435105067985,4.796441196336279e-06
141,4.705809641532756,4.843021764309435e-06
142,4.739184177997528,4.848440431025826e-06
143,4.772558714462299,4.854502028394262e-06
144,4.805933250927071,4.936408076857933e-06
145,4.839307787391841,4.935379261851989e-06
146,4.872682323856613,4.9313038866812115e-06
147,4.906056860321384,4.993037983943067e-06
148,4.939431396786156,5.0096319449932445e-06
149,4.972805933250927,5.0221785464413955e-06
150,5.006180469715698,5.04205606081117e-06
151,5.0395550061804695,5.0444367981743094e-06
152,5.072929542645241,5.072039637115105e-06
153,5.1063040791100125,5.150363178732816e-06
154,5.139678615574784,5.1531462333069615e-06
155,5.173053152039555,5.134578632862113e-06
156,5.206427688504326,5.202661883063487e-06
157,5.239802224969098,5.217481865942955e-06
158,5.273176761433869,5.240466189565073e-06
159,5.30655129789864,5.23894906433656e-06
160,5.339925834363411,5.2097634921305555e-06
161,5.373300370828183,5.211051922694548e-06
162,5.406674907292954,5.207093207454623e-06
163,5.440049443757726,5.2068134820025685e-06
164,5.473423980222496,5.2385017260210916e-06
165,5.506798516687268,5.323767284264742e-06
166,5.5401730531520395,5.432822001286679e-06
167,5.573547589616811,5.556526399830805e-06
168,5.6069221260815825,5.770042922030738e-06
169,5.640296662546353,5.735430258904511e-06
170,5.673671199011125,5.9509636178228035e-06
171,5.707045735475896,6.436008311592302e-06
172,5.740420271940668,6.926629040679484e-06
173,5.773794808405439,7.230180129859284e-06
174,5.80716934487021,7.5300481494348955e-06
175,5.840543881334981,7.543522687723315e-06
176,5.873918417799753,8.073134907441811e-06
177,5.907292954264524,8.25586486641826e-06
178,5.940667490729295,8.550781542734383e-06
179,5.974042027194066,9.090270648779332e-06
180,6.007416563658838,1.0259123847999723e-05
181,6.040791100123609,1.026872302564633e-05
182,6.074165636588381,1.3027139084474463e-05
183,6.1075401730531516,1.5710175571259927e-05
184,6.140914709517923,6.425359077663093e-06
185,6.174289245982695,4.165640106353903e-06
186,6.207663782447466,3.25733325366734e-06
187,6.241038318912238,3.2610101758568534e-06
188,6.274412855377008,3.3034929393425504e-06
189,6.30778739184178,3.50802467978656e-06
190,6.341161928306551,3.72751171008289e-06
191,6.374536464771323,3.913887357111405e-06
192,6.407911001236094,4.160822674322851e-06
193,6.441285537700865,4.1733771159210075e-06
194,6.474660074165636,4.376926081635078e-06
195,6.508034610630408,4.557646067223218e-06
196,6.541409147095179,4.716034615323767e-06
197,6.57478368355995,4.817843715331708e-06
198,6.6081582200247215,4.975534451658437e-06
199,6.641532756489493,4.976555222285307e-06
200,6.6749072929542645,5.11680928929947e-06
201,6.708281829419036,5.312317172877747e-06
202,6.741656365883807,5.4189312029483705e-06
203,6.775030902348578,5.609394318395604e-06
204,6.80840543881335,6.085231112343217e-06
205,6.841779975278121,6.086307532128592e-06
206,6.875154511742893,6.025335928754038e-06
207,6.908529048207663,5.96106199740305e-06
208,6.941903584672435,5.98266212091484e-06
209,6.975278121137206,6.061585070181034e-06
210,7.008652657601978,6.2042100334894445e-06
211,7.0420271940667485,6.229854463162246e-06
212,7.07540173053152,5.872368924192463e-06
213,7.1087762669962915,5.747216594908464e-06
214,7.142150803461063,6.156726286633534e-06
215,7.1755253399258345,6.1582111170405705e-06
216,7.208899876390605,6.1462349904381225e-06
217,7.242274412855377,6.134751737317811e-06
218,7.275648949320148,6.4972389466866225e-06
219,7.30902348578492,7.2559995543620265e-06
220,7.342398022249691,8.643079876569057e-06
221,7.375772558714462,8.65896766018059e-06
222,7.409147095179233,7.2646757743873826e-06
223,7.442521631644005,7.3283374393153704e-06
224,7.475896168108776,7.25234490203485e-06
225,7.509270704573548,6.75802612114422e-06
226,7.5426452410383185,6.742350648271842e-06
227,7.57601977750309,6.621622388356203e-06
228,7.6093943139678615,6.671816730161356e-06
229,7.642768850432633,6.6794518290621195e-06
230,7.676143386897404,6.578881452368408e-06
231,7.709517923362175,6.639543550325181e-06
232,7.742892459826947,6.685749539362293e-06
233,7.776266996291718,6.708274684240578e-06
234,7.80964153275649,6.695177273048611e-06
235,7.84301606922126,6.695045975839551e-06
236,7.876390605686032,6.7122657471695e-06
237,7.909765142150803,1.2210035990772498e-05
238,7.943139678615575,1.5783162688205082e-05
239,7.976514215080346,1.43457231773777e-05
240,8.009888751545118,9.145136566320601e-06
241,8.04326328800989,8.967342878750477e-06
242,8.076637824474659,9.530434864317077e-06
243,8.11001236093943,9.657567447221694e-06
244,8.143386897404202,1.22156624636535e-05
245,8.176761433868974,1.0824727805137717e-05
246,8.210135970333745,9.536111449982122e-06
247,8.243510506798517,9.38031412239285e-06
248,8.276885043263288,8.226520933708663e-06
249,8.31025957972806,7.217258748487902e-06
250,8.343634116192831,7.758850546562562e-06
251,8.377008652657603,6.596870965450519e-06
252,8.410383189122372,6.873887329534526e-06
253,8.443757725587144,6.868553462281997e-06
254,8.477132262051915,6.94567190029067e-06
255,8.510506798516687,6.687455681727692e-06
256,8.543881334981458,6.589868052215038e-06
257,8.57725587144623,6.740701652120745e-06
258,8.610630407911001,6.703973116861118e-06
259,8.644004944375773,6.7037078743330816e-06
260,8.677379480840544,6.7404434724394145e-06
261,8.710754017305314,6.66700796931901e-06
262,8.744128553770086,6.544398589222361e-06
263,8.777503090234857,6.747899211907826e-06
264,8.810877626699629,6.4526954977009335e-06
265,8.8442521631644,6.520108221736693e-06
266,8.877626699629172,6.593127742786445e-06
267,8.911001236093943,5.320871288788773e-06
268,8.944375772558715,5.404978449027709e-06
269,8.977750309023486,5.590596712648048e-06
270,9.011124845488258,5.8224355836283955e-06
271,9.044499381953027,5.8112978700088945e-06
272,9.077873918417799,5.9869448510690116e-06
273,9.11124845488257,6.142418231677011e-06
274,9.144622991347342,6.354832196997967e-06
275,9.177997527812114,6.645236951258802e-06
276,9.211372064276885,6.91607239567426e-06
277,9.244746600741657,6.912161423814409e-06
278,9.278121137206428,7.197267362738727e-06
279,9.3114956736712,7.489672214864481e-06
280,9.34487021013597,7.90935414920665e-06
281,9.37824474660074,8.289939790071284e-06
282,9.411619283065512,8.830891991123524e-06
283,9.444993819530284,8.86448442764102e-06
284,9.478368355995055,9.243382240242011e-06
285,9.511742892459827,9.751751657226572e-06
286,9.545117428924598,1.0327940678003341e-05
287,9.57849196538937,1.099124118029222e-05
288,9.611866501854141,1.1674369499529622e-05
289,9.645241038318913,1.1734210898377653e-05
290,9.678615574783683,1.248454060152537e-05
291,9.711990111248454,1.3352639049742254e-05
292,9.745364647713226,1.4271876644550303e-05
293,9.778739184177997,1.538602631696731e-05
294,9.812113720642769,1.6497521314846446e-05
295,9.84548825710754,1.6518517239576924e-05
296,9.878862793572312,1.775258121860803e-05
297,9.912237330037083,1.8549663315046815e-05
298,9.945611866501855,1.974022464469257e-05
299,9.978986402966624,2.076201431180885e-05
300,10.012360939431396,1.9084422755264646e-05
301,10.045735475896167,1.7865003364955022e-05
302,10.079110012360939,2.0444594562216663e-05
303,10.11248454882571,2.0444128611237206e-05
304,10.145859085290482,2.1579169073632185e-05
305,10.179233621755253,2.106896896240419e-05
306,10.212608158220025,5.721879757245365e-06
307,10.245982694684796,5.720611823973963e-06
308,10.279357231149568,5.728197570331966e-06
309,10.312731767614338,5.7318896988710826e-06
310,10.34610630407911,5.788098397373545e-06
311,10.37948084054388,5.804924381142181e-06
312,10.412855377008652,5.81220108944046e-06
313,10.446229913473424,5.8138230262636725e-06
314,10.479604449938195,5.809756005892034e-06
315,10.512978986402967,5.786259151487008e-06
316,10.546353522867738,5.863372822659586e-06
317,10.57972805933251,5.858430625871281e-06
318,10.61310259579728,5.872070545611109e-06
319,10.646477132262051,5.8786685180429595e-06
320,10.679851668726823,5.91000658653724e-06
321,10.713226205191594,5.95499593178533e-06
322,10.746600741656366,6.013461663541055e-06
323,10.779975278121137,6.039777188228611e-06
324,10.813349814585909,6.022582112881775e-06
325,10.84672435105068,6.035129868599725e-06
326,10.880098887515452,6.126841344663736e-06
327,10.913473423980223,6.163710499645944e-06
328,10.946847960444993,6.158640399649598e-06
329,10.980222496909764,6.1871638357956714e-06
330,11.013597033374536,6.187139764316041e-06
331,11.046971569839307,6.187844259300602e-06
332,11.080346106304079,6.200962485552251e-06
333,11.11372064276885,6.238672479016965e-06
334,11.147095179233622,6.24779646276138e-06
335,11.180469715698393,6.253142070964137e-06
336,11.213844252163165,6.221798177825441e-06
337,11.247218788627935,6.237185192528815e-06
338,11.280593325092706,6.224844117475963e-06
339,11.313967861557478,6.212412918109705e-06
340,11.34734239802225,6.172533989765137e-06
341,11.38071693448702,6.147329663488677e-06
342,11.414091470951792,6.14211944910159e-06
343,11.447466007416564,6.136893822723609e-06
344,11.480840543881335,6.116667967152079e-06
345,11.514215080346107,6.0806494967818485e-06
346,11.547589616810878,6.034957905758121e-06
347,11.580964153275648,6.008601004955962e-06
348,11.61433868974042,5.943450155243879e-06
349,11.647713226205191,5.9599064974616944e-06
350,11.681087762669963,5.973337383888985e-06
351,11.714462299134734,5.885092159257749e-06
352,11.747836835599506,5.897327976238879e-06
353,11.781211372064277,5.872004043866716e-06
354,11.814585908529049,5.85628728728763e-06
355,11.84796044499382,5.850225336850301e-06
356,11.88133498145859,5.819714249655215e-06
357,11.914709517923361,4.230416001554571e-06
358,11.948084054388133,4.205467958059796e-06
359,11.981458590852904,4.188257806028634e-06
360,12.014833127317676,4.207083673498886e-06
361,12.048207663782447,4.207278516911008e-06
362,12.081582200247219,4.161547943322772e-06
363,12.11495673671199,4.218774205082092e-06
364,12.148331273176762,4.243761413546263e-06
365,12.181705809641533,4.2470212607055266e-06
366,12.215080346106303,4.24025607695947e-06
367,12.248454882571075,4.235514078596359e-06
368,12.281829419035846,4.191578947590966e-06
369,12.315203955500618,4.1774096045594895e-06
370,12.34857849196539,4.055250752948091e-06
371,12.38195302843016,3.954385397037598e-06
372,12.415327564894932,4.011597725989044e-06
373,12.448702101359704,4.022293366339813e-06
374,12.482076637824475,4.149493813107651e-06
375,12.515451174289245,4.197611187923277e-06
376,12.548825710754016,4.3023416335070695e-06
377,12.582200247218788,4.256172744794834e-06
378,12.61557478368356,4.211890388617464e-06
379,12.648949320148331,4.216731409726776e-06
380,12.682323856613102,4.202978466033092e-06
381,12.715698393077874,4.17833364904573e-06
382,12.749072929542645,4.2469052975341246e-06
383,12.782447466007417,4.227795422672875e-06
384,12.815822002472189,4.20328997635762e-06
385,12.849196538936958,4.197488641784505e-06
386,12.88257107540173,7.71156986908505e-06
387,12.915945611866501,7.47342653101251e-06
388,12.949320148331273,7.303051589969168e-06
389,12.982694684796044,7.0470381957459635e-06
390,13.016069221260816,6.847452033740209e-06
391,13.049443757725587,6.783804711155534e-06
392,13.082818294190359,6.795489245260014e-06
393,13.11619283065513,6.726986709289775e-06
394,13.1495673671199,6.669654107622387e-06
395,13.182941903584672,6.591052408289031e-06
396,13.216316440049443,6.419278557562881e-06
397,13.249690976514215,6.421663631191586e-06
398,13.283065512978986,6.366720251857907e-06
399,13.316440049443758,6.348499157663446e-06
400,13.349814585908529,6.334101146753762e-06
401,13.3831891223733,6.305981718568191e-06
402,13.416563658838072,6.347209394818301e-06
403,13.449938195302842,6.3939424776525674e-06
404,13.483312731767613,6.3373416230609264e-06
405,13.516687268232385,6.419524655814192e-06
406,13.550061804697156,6.551906426925035e-06
407,13.583436341161928,6.553302302709059e-06
408,13.6168108776267,6.5633047098738224e-06
409,13.650185414091471,6.572455404766433e-06
410,13.683559950556242,6.7030868872615415e-06
411,13.716934487021014,6.712113778891235e-06
412,13.750309023485785,6.657681118331178e-06
413,13.783683559950555,6.791770201808264e-06
414,13.817058096415327,6.747990339640026e-06
415,13.850432632880098,6.740356609055646e-06
416,13.88380716934487,6.630944181715458e-06
417,13.917181705809641,6.537353678661595e-06
418,13.950556242274413,6.444268507513658e-06
419,13.983930778739184,6.530503470996362e-06
420,14.017305315203956,9.446222316900624e-06
421,14.050679851668727,9.401465114752172e-06
422,14.084054388133497,9.062674842151492e-06
423,14.117428924598268,1.5779996628444966e-05
424,14.15080346106304,9.930315191087592e-06
425,14.184177997527811,1.298886153717252e-05
426,14.217552533992583,1.1824433307838522e-05
427,14.250927070457355,1.2060207297796955e-05
428,14.284301606922126,1.1257358637522875e-05
429,14.317676143386898,1.1597617449804223e-05
430,14.351050679851669,1.0993674645070889e-05
431,14.38442521631644,9.821420115490147e-06
432,14.41779975278121,1.0257265284810153e-05
433,14.451174289245982,1.0316184297738636e-05
434,14.484548825710753,1.097379852508004e-05
435,14.517923362175525,1.0236654381232064e-05
436,14.551297898640296,1.0131362301093589e-05
437,14.584672435105068,1.0471291787069424e-05
438,14.61804697156984,1.0949518705763815e-05
439,14.65142150803461,1.1060386570519482e-05
440,14.684796044499382,5.789038569406013e-06
441,14.718170580964152,1.0454444613359867e-05
442,14.751545117428924,9.82250706623951e-06
443,14.784919653893695,1.0143635825921262e-05
444,14.818294190358467,1.0252146508915149e-05
445,14.851668726823238,1.0094307390957845e-05
446,14.88504326328801,1.0489246001139146e-05
447,14.918417799752781,1.171403311139944e-05
448,14.951792336217553,1.118769154228318e-05
449,14.985166872682324,1.1205741795174826e-05
450,15.018541409147096,1.2708093221793028e-05
451,15.051915945611865,1.2681955062789246e-05
452,15.085290482076637,9.958707942493261e-06
453,15.118665018541408,8.911260161470197e-06
454,15.15203955500618,8.840287476029396e-06
455,15.185414091470951,8.785502029697266e-06
456,15.218788627935723,1.1756587686843885e-05
457,15.252163164400494,1.1793089628039798e-05
458,15.285537700865266,9.95123588817132e-06
459,15.318912237330037,1.0326494778936035e-05
460,15.352286773794807,1.0059999316002738e-05
461,15.385661310259579,9.547818523584061e-06
462,15.41903584672435,9.640321583572648e-06
463,15.452410383189122,9.719601157200477e-06
464,15.485784919653893,1.1071740650777847e-05
465,15.519159456118665,1.0033031746590581e-05
466,15.552533992583436,1.0125629559740604e-05
467,15.585908529048208,1.1461769947876239e-05
468,15.61928306551298,7.4026252468726374e-06
469,15.65265760197775,7.517311671857806e-06
470,15.68603213844252,8.977961339253386e-06
471,15.719406674907292,9.27143957932047e-06
472,15.752781211372064,8.949576855464656e-06
473,15.786155747836835,8.256582929143664e-06
474,15.819530284301607,8.728219772859496e-06
475,15.852904820766378,8.757750222497597e-06
476,15.88627935723115,5.2562235595110575e-06
477,15.919653893695921,5.223878756869337e-06
478,15.953028430160693,5.085093367910051e-06
479,15.986402966625462,6.077978332993233e-06
480,16.019777503090236,1.0062553083974073e-05
481,16.053152039555005,1.0307329990289039e-05
482,16.08652657601978,4.224643048689957e-06
483,16.11990111248455,4.6232444930117115e-06
484,16.153275648949318,4.871235776045861e-06
485,16.18665018541409,5.751273200826275e-06
486,16.22002472187886,4.567926388360974e-06
487,16.253399258343634,4.571811016626324e-06
488,16.286773794808404,5.817292962702188e-06
489,16.320148331273177,5.228167219404182e-06
490,16.353522867737947,5.545224684856048e-06
491,16.38689740420272,5.489013432718362e-06
492,16.42027194066749,5.448122317790689e-06
493,16.453646477132263,5.463527147653165e-06
494,16.487021013597033,5.322721133771523e-06
495,16.520395550061803,5.311558393721878e-06
496,16.553770086526576,5.36579218007941e-06
497,16.587144622991346,5.3571347219573065e-06
498,16.62051915945612,5.318475176917224e-06
499,16.65389369592089,5.325039030399375e-06
500,16.687268232385662,5.311245806064912e-06
501,16.720642768850432,5.339257236062965e-06
502,16.754017305315205,5.304906363330809e-06
503,16.787391841779975,4.930428247105357e-06
504,16.820766378244745,6.554512464072079e-06
505,16.854140914709518,6.55791570568256e-06
506,16.887515451174288,5.780724939598935e-06
507,16.92088998763906,5.473903351091155e-06
508,16.95426452410383,5.408433567605666e-06
509,16.987639060568604,5.483680896234288e-06
510,17.021013597033374,5.607627993769273e-06
511,17.054388133498147,5.612016101124014e-06
512,17.087762669962917,5.5697489896634775e-06
513,17.121137206427687,5.344425640676319e-06
514,17.15451174289246,5.485164627011124e-06
515,17.18788627935723,5.382592820258207e-06
516,17.221260815822003,5.3739314695365615e-06
517,17.254635352286773,5.373722205059276e-06
518,17.288009888751546,8.735036736309883e-06
519,17.321384425216316,5.640624513357345e-06
520,17.35475896168109,4.554521984218378e-06
521,17.38813349814586,5.26311761410873e-06
522,17.42150803461063,5.540342628092025e-06
523,17.4548825710754,5.5448708374542325e-06
524,17.48825710754017,5.380341602846663e-06
525,17.521631644004945,5.41020493318058e-06
526,17.555006180469714,4.87908710405028e-06
527,17.588380716934488,4.4534476170771925e-06
528,17.621755253399257,4.670716628694151e-06
529,17.65512978986403,4.672832474980264e-06
530,17.6885043263288,5.4757655083333456e-06
531,17.72187886279357,5.409218951635572e-06
532,17.755253399258343,5.6711995099973625e-06
533,17.788627935723113,5.4726764370871174e-06
534,17.822002472187886,5.514619971110621e-06
535,17.855377008652656,5.516474497775258e-06
536,17.88875154511743,5.5147150047772405e-06
537,17.9221260815822,4.864044820147103e-06
538,17.955500618046973,4.3775306308560635e-06
539,17.988875154511742,5.796879500127908e-06
540,18.022249690976516,1.0371853996000023e-05
541,18.055624227441285,1.0385596524759537e-05
542,18.088998763906055,5.997432733199237e-06
543,18.12237330037083,5.337153980920133e-06
544,18.155747836835598,5.418718837076496e-06
545,18.18912237330037,5.244825935092535e-06
546,18.22249690976514,5.364219511687427e-06
547,18.255871446229914,5.3677684746229354e-06
548,18.289245982694684,5.368142155260361e-06
549,18.322620519159457,5.634781814562545e-06
550,18.355995055624227,6.248142531498659e-06
551,18.389369592088997,5.961840461580606e-06
552,18.42274412855377,6.142592158458745e-06
553,18.45611866501854,6.158981671466101e-06
554,18.489493201483313,5.966027992098484e-06
555,18.522867737948083,6.036347871716392e-06
556,18.556242274412856,6.076722351437177e-06
557,18.589616810877626,6.006891311154785e-06
558,18.6229913473424,6.142382931950653e-06
559,18.65636588380717,6.144815676057496e-06
560,18.68974042027194,6.081617530416581e-06
561,18.723114956736712,6.093092871710457e-06
562,18.75648949320148,5.992849508515598e-06
563,18.789864029666255,5.950521455341128e-06
564,18.823238566131025,5.964739644176001e-06
565,18.856613102595798,5.980368073265895e-06
566,18.889987639060568,6.004955399185985e-06
567,18.92336217552534,5.986783813163314e-06
568,18.95673671199011,5.967439455593794e-06
569,18.99011124845488,6.08570110662088e-06
570,19.023485784919654,6.080116340242741e-06
571,19.056860321384423,6.111801199045939e-06
572,19.090234857849197,6.093570887914539e-06
573,19.123609394313966,6.060882866167453e-06
574,19.15698393077874,6.046202259705443e-06
575,19.19035846724351,5.950481702499596e-06
576,19.223733003708283,5.794115519346759e-06
577,19.257107540173052,5.793175485030503e-06
578,19.290482076637826,5.790096422533268e-06
579,19.323856613102596,5.790473233493853e-06
580,19.357231149567365,5.792068014713212e-06
581,19.39060568603214,5.789580228452634e-06
582,19.42398022249691,5.7856202320603145e-06
583,19.45735475896168,5.79052425424336e-06
584,19.49072929542645,5.793403655945557e-06
585,19.524103831891225,5.802144507015766e-06
586,19.557478368355994,5.796317693042615e-06
587,19.590852904820768,5.797823658993847e-06
588,19.624227441285537,5.8113295724196285e-06
589,19.657601977750307,5.8109110519539565e-06
590,19.69097651421508,5.838459239127753e-06
591,19.72435105067985,5.850992582453909e-06
592,19.757725587144623,5.851377767354474e-06
593,19.791100123609393,5.851710807706185e-06
594,19.824474660074166,5.8472104708516575e-06
595,19.857849196538936,5.849446019207682e-06
596,19.89122373300371,5.832338020906831e-06
597,19.92459826946848,5.829486873877618e-06
598,19.95797280593325,5.838731427128669e-06
599,19.991347342398022,5.838245163668449e-06
600,20.024721878862792,5.8445236445339335e-06
601,20.058096415327565,5.83315571489053e-06
602,20.091470951792335,5.834738130074453e-06
603,20.124845488257108,5.83615682038176e-06
604,20.158220024721878,5.826368213707395e-06
605,20.19159456118665,5.82142536189327e-06
606,20.22496909765142,5.820119988336012e-06
607,20.25834363411619,5.819249873859328e-06
608,20.291718170580964,5.820985923631636e-06
609,20.325092707045734,5.825381677591128e-06
610,20.358467243510507,5.826610912889357e-06
611,20.391841779975277,5.825548385175654e-06
612,20.42521631644005,5.81097999535925e-06
613,20.45859085290482,5.807365447691121e-06
614,20.491965389369593,5.831780617468937e-06
615,20.525339925834363,5.834660913550371e-06
616,20.558714462299136,5.827946984839302e-06
617,20.592088998763906,5.831396802048482e-06
618,20.625463535228675,5.826542069929546e-06
619,20.65883807169345,5.8270763188415005e-06
620,20.69221260815822,5.845654682096319e-06
621,20.725587144622992,5.830190865988702e-06
622,20.75896168108776,5.830050823317201e-06
623,20.792336217552535,5.829081505567978e-06
624,20.825710754017305,5.830566857296708e-06
625,20.859085290482078,5.836245343181005e-06
626,20.892459826946848,5.831005043252398e-06
627,20.925834363411617,5.838882084419678e-06
628,20.95920889987639,5.833457626972464e-06
629,20.99258343634116,5.824877036622879e-06
630,21.025957972805934,5.347072822406125e-06
631,21.059332509270703,5.3505191369080335e-06
632,21.092707045735477,5.332918729344078e-06
633,21.126081582200246,5.3680531332304595e-06
634,21.15945611866502,5.349632324935485e-06
635,21.19283065512979,5.370236499447913e-06
636,21.22620519159456,5.377860860410759e-06
637,21.259579728059332,5.384957972544703e-06
638,21.292954264524102,5.392725873072112e-06
639,21.326328800988875,5.384132841335005e-06
640,21.359703337453645,5.380616502428118e-06
641,21.39307787391842,5.3735169569429675e-06
642,21.426452410383188,5.378597646400452e-06
643,21.45982694684796,5.376179460217643e-06
644,21.49320148331273,5.381398625578312e-06
645,21.5265760197775,5.408817304948012e-06
646,21.559950556242274,5.396291446010731e-06
647,21.593325092707044,5.410166745136248e-06
648,21.626699629171817,5.41565175844702e-06
649,21.660074165636587,5.420598144874228e-06
650,21.69344870210136,5.423457918573679e-06
651,21.72682323856613,5.375008152662674e-06
652,21.760197775030903,5.340605492264544e-06
653,21.793572311495673,5.344310205146064e-06
